,Date,Low,High,Close,Open
2452,2016-09-21,796.03,805.91,805.03,801.26
2451,2011-04-06,284.8794,288.4705,287.979,286.9759
2450,2014-11-07,549.35,555.6,551.82,555.6
2449,2017-07-18,972.04,990.85,986.95,973.36
2448,2008-11-12,144.3255,156.7288,145.9505,151.4926
2447,2018-09-17,1158.45,1181.82,1159.83,1177.77
2446,2004-09-22,58.5858,60.0203,59.3733,58.9068
2445,2015-09-25,639.655,658.58,640.15,658.58
2444,2009-07-28,218.7252,222.0906,220.606,221.1828
2443,2005-10-11,152.902,156.8091,153.5239,156.0617
2442,2004-10-06,68.2106,69.4394,68.7522,69.0481
2441,2009-08-17,222.2463,226.6948,223.1338,226.449
2440,2006-04-19,203.9947,207.4604,205.8855,206.8234
2439,2014-04-04,544.494,579.7173,545.25,578.55
2438,2006-04-13,200.8701,205.5144,201.7026,205.0379
2437,2018-01-19,1132.5,1143.78,1143.5,1138.03
2436,2010-10-20,304.6906,309.6458,304.9313,305.0115
2435,2011-03-15,278.61,286.384,285.6618,279.6131
2434,2018-05-04,1018.05,1051.88,1051.0,1019.61
2433,2017-05-23,964.5,974.51,970.55,969.96
2432,2010-08-09,251.4578,253.5326,253.4574,251.9026
2431,2016-12-19,804.5,816.22,812.5,809.28
2430,2006-07-24,191.1952,197.5548,196.0552,197.0182
2429,2009-06-23,201.8982,205.1282,203.4681,203.9546
2428,2013-10-25,506.9349,516.0029,509.1718,516.0029
2427,2009-03-13,160.009,164.237,162.7123,163.5549
2426,2014-12-08,527.0,533.815,530.73,529.22
2425,2018-09-04,1206.56,1227.87,1211.31,1222.52
2424,2014-02-04,570.2654,579.2882,570.8421,570.7569
2423,2010-12-01,282.0707,286.6699,283.0487,282.3717
2422,2011-11-29,291.565,296.094,292.3675,294.8502
2421,2009-07-06,201.4519,205.9558,205.4392,203.8794
2420,2014-03-28,560.6156,568.3494,561.8093,561.2325
2419,2010-07-01,217.4864,224.8942,220.4254,223.3344
2418,2017-10-12,1001.1,1011.54,1005.65,1003.84
2417,2005-01-12,95.5449,98.2683,97.9925,97.4659
2416,2010-01-21,287.0115,294.3178,292.3926,292.6233
2415,2006-07-10,208.8347,213.2734,209.7475,212.3756
2414,2005-02-17,98.7097,100.1843,99.2564,99.2213
2413,2014-11-24,544.15,551.19,547.48,546.57
2412,2008-08-18,248.5222,255.7896,249.9215,255.7094
2411,2018-03-02,1050.11,1086.89,1084.14,1057.98
2410,2009-04-06,181.2606,185.4826,184.6901,184.0682
2409,2017-09-26,935.12,944.08,937.43,936.69
2408,2013-11-13,504.8083,518.0241,517.8335,504.9337
2407,2010-11-17,291.5846,295.6627,292.6785,293.4057
2406,2005-04-13,95.1587,97.4609,96.7637,97.0345
2405,2014-06-11,563.68,568.97,567.5,565.92
2404,2016-09-08,801.0101,808.42,802.84,805.22
2403,2014-12-01,538.62,548.79,539.65,545.09
2402,2011-02-08,308.2076,310.7738,310.1474,308.4171
2401,2007-05-25,239.3739,243.2258,242.5086,240.5927
2400,2011-11-16,306.2504,310.1073,306.6817,306.9876
2399,2010-05-03,263.3529,267.2851,266.1215,264.0651
2398,2006-04-11,203.7389,210.1989,205.4642,208.8347
2397,2012-01-11,311.5236,315.6694,313.9491,312.7153
2396,2017-04-12,837.59,843.72,841.46,838.46
2395,2016-08-05,797.81,807.22,806.93,800.11
2394,2013-11-19,513.1089,518.977,514.1872,517.4573
2393,2018-06-28,1106.07,1134.0,1126.78,1112.39
2392,2015-04-21,542.21,547.7745,542.925,546.31
2391,2008-04-22,269.6123,281.2832,278.3593,269.7326
2390,2015-04-23,550.08,561.17,557.46,550.41
2389,2009-04-17,193.0008,200.529,196.7273,193.6076
2388,2016-05-18,715.02,725.57,721.78,718.5
2387,2005-09-27,157.1752,159.698,157.4561,157.9626
2386,2014-01-10,562.8625,571.3036,566.8398,571.3036
2385,2005-08-23,137.4844,140.3031,140.2229,138.5076
2384,2006-06-20,193.8534,196.5417,194.1844,194.6158
2383,2016-06-08,735.765,743.81,742.93,739.5
2382,2007-10-04,289.4234,293.4509,290.4115,293.4509
2381,2014-07-23,601.35,607.05,605.19,602.05
2380,2013-05-01,409.4439,413.6369,411.4852,412.9046
2379,2015-03-03,570.5,580.85,578.795,576.35
2378,2017-10-27,1026.85,1063.62,1033.67,1030.99
2377,2016-04-20,771.27,779.66,774.92,779.16
2376,2018-06-14,1150.6,1165.99,1160.11,1152.21
2375,2007-12-03,341.6246,348.576,341.8202,346.5748
2374,2016-02-11,691.19,712.315,706.36,696.34
2373,2009-01-26,160.7763,164.5078,162.4364,162.9279
2372,2005-04-18,92.0291,94.2309,93.7745,92.5758
2371,2015-03-04,572.52,581.63,578.33,576.97
2370,2009-03-26,174.7896,180.1361,177.192,177.1117
2369,2006-08-29,189.184,191.7519,190.0617,190.9795
2368,2017-08-30,934.05,945.86,943.63,935.67
2367,2018-08-01,1224.94,1245.9,1232.99,1239.11
2366,2006-01-09,231.1836,237.4329,234.1729,233.7967
2365,2017-12-22,1067.64,1071.72,1068.86,1070.0
2364,2008-08-07,238.9426,242.7493,240.3018,241.7462
2363,2016-03-11,736.7,744.9,744.87,739.95
2362,2015-11-04,749.2,759.9,755.31,749.9
2361,2014-07-07,587.94,595.645,590.76,593.51
2360,2017-03-10,857.61,864.23,861.41,862.7
2359,2008-04-07,237.4981,243.4716,239.1482,239.2536
2358,2012-04-05,315.2582,319.2003,317.139,317.0989
2357,2010-11-09,311.2162,316.4017,313.3774,315.9754
2356,2014-06-23,563.5,574.44,574.29,564.35
2355,2015-04-17,529.0,539.8,532.74,537.31
2354,2007-03-06,224.3826,230.2106,229.4834,224.4278
2353,2014-12-18,506.56,516.25,514.62,515.99
2352,2013-04-22,388.6999,403.2237,401.2958,401.5395
2351,2010-09-13,240.5074,242.9249,241.8817,241.1945
2350,2009-05-12,198.1667,206.1313,200.1228,205.6398
2349,2011-07-07,268.7697,276.1926,274.1463,271.3376
2348,2012-06-29,286.9859,290.9632,290.9331,288.3702
2347,2005-09-12,150.966,156.1922,155.3495,151.3422
2346,2004-09-27,59.0824,60.6272,59.3131,59.9651
2345,2008-11-21,124.0329,135.102,131.6213,131.6614
2344,2008-12-16,156.1169,165.2601,163.1436,157.7469
2343,2014-06-16,550.0,557.99,552.3,557.25
2342,2016-02-17,716.61,733.76,731.97,727.0
2341,2008-09-03,230.5015,237.8793,232.924,234.8224
2340,2010-08-17,243.7675,248.1159,246.0194,245.0214
2339,2016-12-21,805.1,815.72,812.2,815.72
2338,2007-07-20,255.5388,262.4,260.8653,256.7425
2337,2017-01-09,821.62,830.43,827.18,826.37
2336,2008-01-08,316.4769,331.0018,316.8179,327.511
2335,2010-04-28,261.3217,268.243,265.4143,266.8738
2334,2013-08-13,439.4566,445.6256,441.9894,444.788
2333,2013-08-07,445.9215,450.616,446.7039,448.9057
2332,2009-11-06,273.5946,276.7443,276.4032,274.708
2331,2017-11-15,1030.76,1039.63,1036.41,1035.0
2330,2018-07-09,1157.23,1167.93,1167.28,1160.0
2329,2012-11-01,340.4108,346.5197,344.8595,340.802
2328,2017-05-10,949.84,956.71,954.84,956.22
2327,2014-10-08,567.64,584.69,583.74,574.79
2326,2013-12-04,526.6256,533.6373,530.7283,527.3128
2325,2014-04-10,545.5,568.21,546.69,568.0
2324,2018-08-22,1213.22,1226.53,1221.75,1214.22
2323,2018-08-23,1219.35,1235.17,1221.16,1219.88
2322,2006-05-05,196.4966,200.9603,197.7605,199.4156
2321,2005-07-20,151.3673,156.7884,156.483,153.2581
2320,2006-05-10,201.5522,206.4924,202.1139,204.7872
2319,2005-08-17,142.4397,143.7287,142.9914,143.197
2318,2014-07-14,586.693,594.86,594.26,590.6
2317,2015-10-28,727.27,737.37,736.92,733.0
2316,2017-08-14,934.49,941.04,938.93,939.07
2315,2012-12-24,354.8303,358.6973,355.8485,358.3612
2314,2014-05-27,564.15,574.87,574.87,567.78
2313,2005-02-01,95.6101,102.1905,96.2471,97.4909
2312,2016-02-10,705.39,723.22,706.85,711.79
2311,2016-01-07,735.28,755.31,741.0,746.49
2310,2016-04-21,771.55,781.6799,780.0,777.31
2309,2011-05-24,259.8772,262.7922,259.9324,260.9907
2308,2011-03-29,287.3922,291.8459,291.7657,288.8918
2307,2018-08-07,1251.8,1266.08,1255.84,1252.01
2306,2012-04-03,320.3088,324.9782,322.3049,323.7042
2305,2010-06-30,223.0485,229.6238,223.1639,228.1844
2304,2005-07-28,147.0941,149.1655,147.2044,149.0601
2303,2009-06-08,217.7321,221.1426,220.0643,220.4304
2302,2006-06-29,203.5383,209.7475,209.5519,204.6267
2301,2008-05-23,269.7377,277.3562,273.1532,274.3017
2300,2014-05-08,514.46,527.35,520.17,515.72
2299,2017-10-18,1005.32,1016.31,1012.74,1011.05
2298,2018-08-14,1239.54,1260.59,1258.14,1252.5
2297,2013-02-01,380.2237,389.5024,389.0008,380.2739
2296,2017-05-02,931.0,942.99,937.09,933.27
2295,2009-10-28,269.9583,275.8515,270.9865,274.7832
2294,2018-06-19,1161.61,1182.81,1178.69,1170.11
2293,2005-03-28,90.7552,92.6861,90.9909,91.1213
2292,2011-04-19,261.2565,266.2619,261.5724,265.7955
2291,2015-02-25,538.01,549.57,547.33,538.44
2290,2007-07-02,262.9116,266.7484,266.0112,263.5586
2289,2005-06-09,140.7144,144.6967,143.5983,142.8008
2288,2008-04-15,222.547,230.5718,224.1118,226.5293
2287,2008-07-07,268.6292,275.35,272.7971,272.0047
2286,2012-02-15,302.2129,307.414,303.7175,307.414
2285,2005-10-03,156.8793,160.5506,159.8334,157.3006
2284,2010-09-01,226.9506,233.1898,230.8777,228.1944
2283,2013-12-26,556.0615,561.2325,560.4601,558.7297
2282,2006-07-13,204.0449,209.8177,205.048,207.641
2281,2016-08-15,804.03,811.36,805.96,807.21
2280,2013-10-03,437.4002,448.4343,439.4014,445.3748
2279,2006-12-14,239.3689,242.624,241.8064,240.8685
2278,2007-12-26,350.186,357.7142,356.5205,350.5772
2277,2010-07-30,240.3118,244.4345,243.1757,240.5676
2276,2017-12-11,1044.12,1056.0,1051.97,1051.11
2275,2014-10-06,585.4,592.4,587.78,589.95
2274,2013-06-27,439.6823,443.7147,439.8929,440.7606
2273,2009-11-18,286.9207,290.2861,289.2178,289.2178
2272,2011-05-25,259.4258,262.1944,260.6396,259.4659
2271,2017-03-17,868.37,874.42,872.37,873.68
2270,2010-01-11,297.9397,303.1658,301.4857,303.1658
2269,2008-09-08,209.4215,227.1713,210.6252,226.7098
2268,2006-11-28,239.2536,245.6884,245.5079,241.3099
2267,2007-12-28,349.3484,355.0711,352.3527,353.5564
2266,2013-01-08,363.3366,369.2899,367.7853,368.9088
2265,2012-11-14,326.2571,332.1152,327.2853,331.3529
2264,2014-10-20,519.14,533.16,532.38,520.45
2263,2015-10-02,633.5,658.2555,656.99,638.01
2262,2010-01-07,297.2426,305.9444,297.9698,305.6435
2261,2014-06-19,556.6679,565.0,564.99,561.15
2260,2016-08-26,789.4069,799.4,793.22,792.49
2259,2007-06-15,251.391,255.288,253.7282,254.8818
2258,2008-05-07,289.1074,300.6731,290.3964,296.2645
2257,2007-03-02,220.0192,225.0447,220.0192,223.2441
2256,2017-04-10,840.79,846.74,841.7,841.54
2255,2011-05-31,262.5605,265.3441,265.329,263.3128
2254,2007-02-27,224.2773,230.6119,225.0798,228.2044
2253,2011-10-24,294.158,300.9139,299.1334,294.2684
2252,2016-05-06,711.95,725.99,725.18,712.2
2251,2005-12-29,210.234,215.0288,210.7255,214.6526
2250,2008-07-14,258.523,270.8682,261.6176,269.0806
2249,2010-09-03,234.4437,236.6706,235.8781,235.9885
2248,2016-08-18,801.63,808.0,802.75,805.36
2247,2018-05-29,1063.08,1081.34,1068.07,1076.0
2246,2011-02-11,307.4491,313.4676,313.2169,307.8453
2245,2009-06-03,212.6565,216.9011,216.4933,213.6595
2244,2017-06-06,994.8,1008.61,996.68,1003.31
2243,2012-11-19,328.7799,335.4956,335.1395,328.8652
2242,2005-10-27,176.3845,179.0979,177.0766,178.8521
2241,2018-01-26,1168.03,1187.56,1187.56,1187.53
2240,2012-07-13,285.1552,290.4708,289.1526,286.9608
2239,2012-07-09,291.5249,295.2113,293.9123,293.3806
2238,2018-06-08,1123.23,1138.78,1132.71,1131.21
2237,2009-03-30,168.5478,172.4373,171.8756,171.8043
2236,2016-11-22,783.74,793.77,785.0,788.99
2235,2007-09-07,259.2001,261.427,260.4791,259.7318
2234,2014-12-04,534.89,542.69,542.58,537.64
2233,2008-05-21,274.7933,291.6052,275.8465,289.7896
2232,2015-09-16,662.2,668.0699,665.52,665.55
2231,2004-11-22,80.9047,85.0124,82.8056,84.561
2230,2004-12-10,85.9102,87.7108,86.0908,86.9835
2229,2014-09-23,590.24,596.65,591.18,595.0
2228,2016-01-05,755.65,769.2,761.53,764.1
2227,2009-12-09,292.6935,295.5774,295.4219,294.6596
2226,2017-10-02,961.95,977.74,967.47,975.65
2225,2004-12-16,88.2474,90.5244,88.5082,88.8844
2224,2017-12-19,1072.27,1084.97,1079.78,1083.02
2223,2014-10-21,530.2,538.77,538.03,537.27
2222,2005-05-24,127.1425,133.131,128.3963,128.8778
2221,2017-06-26,970.33,993.99,972.09,990.0
2220,2015-01-27,520.8612,532.78,521.19,531.4
2219,2016-11-23,772.65,789.52,779.0,789.52
2218,2015-05-14,542.5,549.69,549.2,543.97
2217,2018-08-09,1260.1,1271.96,1264.46,1262.73
2216,2014-12-29,537.16,543.93,537.31,540.5
2215,2008-05-06,292.4026,296.9166,294.0878,296.415
2214,2008-07-29,239.7401,244.3844,242.303,240.3921
2213,2008-06-09,273.5444,285.8825,279.7987,284.9095
2212,2015-09-09,640.9,657.36,643.41,651.88
2211,2013-12-09,535.6635,542.8307,540.7392,537.1531
2210,2004-10-04,67.2225,68.6469,67.7391,67.8469
2209,2013-07-15,459.5987,465.4368,463.7766,463.581
2208,2018-05-17,1076.42,1091.0,1081.26,1081.46
2207,2014-11-06,550.58,556.799,551.69,555.5
2206,2009-01-22,148.032,155.1539,153.7245,149.4814
2205,2010-02-23,266.9691,272.6567,268.3634,272.3407
2204,2008-03-27,220.927,224.9996,222.7275,223.6905
2203,2016-10-21,818.31,824.29,824.06,820.0
2202,2009-07-01,209.7224,213.8602,210.1437,212.7568
2201,2014-04-30,529.09,536.34,534.88,535.12
2200,2012-07-03,289.8949,295.116,294.8251,290.903
2199,2010-02-16,267.9772,272.9074,271.4881,269.4016
2198,2011-08-02,296.7009,305.7789,297.1172,303.9382
2197,2013-01-23,369.0342,375.6596,371.898,369.1345
2196,2015-11-16,734.33,751.71,750.42,740.21
2195,2013-04-02,403.2448,408.6765,407.7788,403.5156
2194,2010-06-09,236.7308,245.1969,237.7439,244.3643
2193,2010-06-14,242.3431,248.0156,242.3431,248.0056
2192,2018-04-04,996.51,1032.74,1029.71,998.23
2191,2017-05-17,940.06,960.99,942.17,959.7
2190,2008-05-22,270.9614,277.963,275.5807,276.6891
2189,2011-07-06,267.3453,270.0887,268.5089,267.576
2188,2008-12-12,147.4552,158.725,158.3689,148.3128
2187,2007-09-11,258.6635,261.6326,261.4721,259.2954
2186,2016-04-04,761.785,772.44,765.12,769.51
2185,2010-02-03,264.9328,271.8893,271.2473,265.1535
2184,2014-10-30,552.13,562.5,560.27,558.25
2183,2007-12-11,350.4719,361.6113,350.6845,361.0846
2182,2015-07-15,580.21,588.69,583.96,583.74
2181,2011-06-03,261.5574,264.6168,262.3498,261.8082
2180,2006-06-06,188.7326,195.6038,195.5988,188.8755
2179,2009-09-21,243.8628,250.2224,249.2695,244.6251
2178,2007-11-30,342.1111,356.6309,347.5729,356.6008
2177,2007-05-31,249.2996,255.1777,249.7254,251.055
2176,2016-07-07,700.67,710.17,707.26,710.11
2175,2009-02-17,170.3709,174.0824,171.8605,173.3301
2174,2010-10-01,262.3097,266.1315,263.6238,265.8206
2173,2017-06-15,940.37,960.68,960.18,948.02
2172,2010-02-08,266.588,271.8391,267.5609,267.0744
2171,2010-07-12,236.2693,240.4623,238.6517,236.9163
2170,2017-07-21,984.17,995.11,993.84,989.0
2169,2012-06-14,279.1217,283.4099,280.3905,281.519
2168,2009-04-22,190.0918,195.6038,192.5243,191.466
2167,2018-06-13,1143.38,1155.64,1144.23,1152.28
2166,2004-12-17,88.5483,90.5295,90.3188,88.6537
2165,2016-03-03,729.63,741.0,731.59,739.48
2164,2010-06-28,235.2311,239.5144,236.7709,237.0267
2163,2015-06-08,542.95,549.87,543.48,549.61
2162,2008-03-28,217.8274,227.4867,219.7182,224.4228
2161,2016-07-13,729.02,735.52,729.48,735.52
2160,2017-09-11,941.0,952.68,943.29,947.2
2159,2016-12-06,773.32,785.28,776.18,780.19
2158,2009-12-31,310.9499,313.6683,310.9499,313.3423
2157,2013-04-24,405.251,410.2665,407.9864,405.3061
2156,2010-06-07,242.323,251.2305,243.5117,250.3027
2155,2013-06-19,450.1395,456.8302,451.7345,452.0805
2154,2005-04-28,109.1921,111.3838,110.0648,110.0898
2153,2017-08-15,936.64,943.07,938.08,941.03
2152,2011-07-14,264.1805,271.8391,265.2889,270.3947
2151,2007-10-23,331.0218,339.8491,338.9312,331.6538
2150,2017-10-10,981.11,997.47,987.8,995.3
2149,2015-01-14,498.16,508.26,505.93,500.42
2148,2009-04-16,191.0999,197.0583,194.9719,191.3407
2147,2013-06-18,445.5504,451.895,451.7044,445.7008
2146,2013-01-24,371.401,379.5866,378.0821,371.7676
2145,2008-10-02,193.5976,205.6247,195.8496,205.5294
2144,2017-05-31,981.68,999.6,987.09,996.21
2143,2004-09-07,49.9592,51.1579,50.9473,50.6614
2142,2010-06-01,240.8033,246.2903,241.9318,240.9588
2141,2005-06-29,146.5273,152.6613,146.8132,151.7183
2140,2006-07-03,210.3744,212.5411,212.2552,210.6703
2139,2005-04-04,90.1984,92.9469,92.9319,90.2536
2138,2013-03-14,409.9605,414.7754,412.0419,414.7754
2137,2006-03-20,171.2988,175.587,174.6341,171.5345
2136,2010-12-13,297.9648,302.4336,298.2306,299.4845
2135,2006-01-26,212.4358,220.6762,217.8048,220.4505
2134,2012-05-08,301.28,309.4051,307.3437,303.7025
2133,2012-07-12,281.9152,286.8505,286.1232,284.438
2132,2016-03-23,756.03,765.39,757.56,763.35
2131,2017-10-13,1007.06,1014.76,1007.87,1009.11
2130,2009-07-09,203.5283,207.8667,205.8304,203.6888
2129,2010-12-07,293.9073,297.4181,294.479,296.5504
2128,2008-09-09,208.1425,216.8594,209.9782,212.2402
2127,2010-06-16,248.8231,252.7803,251.4111,248.8532
2126,2011-05-04,267.3352,270.3345,268.7245,268.4136
2125,2013-10-16,443.3737,450.5558,450.4049,444.3065
2124,2018-08-28,1242.97,1256.56,1245.86,1255.9
2123,2016-06-22,705.88,714.21,710.47,714.05
2122,2013-10-07,433.3928,438.3481,434.2104,435.068
2121,2009-03-18,164.5348,170.5264,167.0657,167.9133
2120,2008-01-07,319.6618,332.1654,325.6302,327.9825
2119,2016-10-03,796.23,803.54,800.38,802.55
2118,2008-11-04,173.2849,186.7565,184.0381,177.2672
2117,2017-08-11,921.22,933.36,930.09,923.71
2116,2010-05-20,237.6343,243.5418,238.2404,243.286
2115,2007-04-23,239.8705,243.2509,240.2817,240.7933
2114,2008-12-11,149.3611,156.9244,150.5748,152.5559
2113,2017-03-08,851.25,856.93,853.64,853.12
2112,2011-11-18,297.7943,303.1859,298.361,301.932
2111,2013-10-01,441.3875,445.2093,444.8753,441.4878
2110,2018-03-22,1049.64,1083.92,1053.15,1080.01
2109,2014-02-07,582.0768,590.7737,590.5429,585.6228
2108,2005-11-16,197.6652,200.0425,199.6914,198.7134
2107,2007-08-10,253.5978,260.1631,258.6735,255.8799
2106,2010-12-22,302.574,304.4398,303.6824,302.9351
2105,2007-02-13,229.3379,232.1065,230.2608,230.2884
2104,2005-08-24,138.653,142.8159,141.7225,139.2147
2103,2008-08-01,231.9661,237.3427,234.6544,236.7609
2102,2014-05-28,569.952,577.66,570.45,574.57
2101,2007-07-23,256.8679,260.8051,257.0485,260.3085
2100,2011-12-27,316.9785,323.2428,321.1163,317.0036
2099,2006-02-24,187.3232,190.6234,189.2843,189.2341
2098,2005-04-06,94.0804,95.1186,94.903,94.913
2097,2017-01-26,850.5201,861.0,856.98,859.05
2096,2004-12-13,84.9873,86.8581,85.4889,86.2813
2095,2015-09-10,641.7,654.9,651.08,643.9
2094,2008-03-18,213.4239,221.1025,220.2599,215.1542
2093,2007-09-21,277.2709,281.2632,280.9172,279.0313
2092,2007-11-09,331.6287,341.9957,333.013,338.9363
2091,2009-12-10,296.1191,298.2757,296.6658,296.1341
2090,2011-08-17,266.2068,272.6868,267.4004,270.8511
2089,2012-09-27,376.9887,382.6011,379.4212,381.1516
2088,2010-01-12,294.9104,300.0061,296.1542,299.966
2087,2014-06-09,565.22,572.0,570.73,566.75
2086,2015-09-03,633.8073,651.25,637.05,647.93
2085,2010-03-31,282.2764,285.7521,284.438,283.3998
2084,2015-03-05,578.23,583.2,581.435,579.62
2083,2010-10-25,308.4371,313.3372,309.2045,308.747
2082,2004-12-08,84.6262,87.1089,85.2532,85.5491
2081,2015-07-10,552.0,559.29,556.11,553.71
2080,2006-11-15,246.7266,250.6989,246.7266,247.4789
2079,2010-05-04,252.8856,264.1855,253.969,264.0752
2078,2018-09-28,1197.83,1208.45,1207.08,1204.09
2077,2018-02-21,1107.51,1136.2,1113.75,1109.1
2076,2016-05-26,733.0,741.1,736.93,736.0
2075,2013-08-06,449.2518,456.2629,449.6731,453.7457
2074,2014-12-17,499.11,509.07,506.45,499.86
2073,2005-09-23,156.779,159.0961,158.1683,156.9846
2072,2016-08-23,795.99,801.0,796.59,800.48
2071,2014-11-10,551.62,560.63,558.23,552.4
2070,2015-03-20,564.48,567.1,564.95,566.71
2069,2017-09-22,940.84,950.0,943.26,942.77
2068,2011-10-06,252.0781,258.4127,258.1519,254.5357
2067,2005-11-03,191.2805,193.8885,193.5725,191.7971
2066,2005-10-10,155.0536,157.8974,155.806,157.1401
2065,2009-04-29,193.5124,198.0965,196.3411,193.5826
2064,2006-12-20,231.8808,236.48,232.1667,235.7277
2063,2014-03-10,603.9092,610.7052,607.6608,609.7272
2062,2006-05-17,185.6832,190.5081,187.8298,185.8788
2061,2014-07-02,589.11,594.15,590.78,592.26
2060,2018-01-12,1108.01,1131.3,1130.65,1110.1
2059,2015-06-29,540.24,550.9,541.25,546.75
2058,2017-03-16,867.52,872.71,870.0,870.53
2057,2005-02-04,101.6137,104.1966,102.4964,103.5547
2056,2008-03-31,216.6739,222.0304,220.9169,218.4945
2055,2014-12-03,535.21,541.405,536.97,537.5
2054,2007-05-03,233.3654,237.769,237.3477,233.8318
2053,2011-09-20,272.1752,280.1247,274.1588,275.5506
2052,2015-04-22,541.32,551.0,549.18,543.06
2051,2016-07-21,751.52,758.15,754.41,757.0
2050,2018-01-31,1172.1,1186.32,1182.22,1183.81
2049,2018-07-02,1106.6,1142.99,1142.11,1115.35
2048,2005-06-03,139.1345,145.0979,140.5639,143.839
2047,2009-03-23,167.0306,175.266,174.8402,167.2964
2046,2006-03-29,190.3426,200.1177,198.1015,190.5883
2045,2012-08-27,330.6407,337.0404,335.6461,332.5215
2044,2012-01-26,283.1491,288.1294,284.9296,286.8756
2043,2009-09-01,227.9135,234.1327,228.5861,230.5517
2042,2011-02-03,304.0034,306.6717,306.0197,305.6836
2041,2016-05-17,718.0,735.85,720.19,731.06
2040,2008-07-30,237.137,243.7625,242.0973,243.5017
2039,2016-06-21,704.66,715.38,708.88,710.05
2038,2010-03-29,281.1529,283.2343,282.0958,282.3717
2037,2008-05-30,291.55,295.8733,293.807,292.6383
2036,2008-07-03,264.5667,270.4499,269.3314,266.3221
2035,2013-07-23,451.1777,457.9135,453.2993,456.76
2034,2015-08-05,665.5827,679.91,673.29,665.75
2033,2017-04-18,851.25,857.39,853.99,852.54
2032,2018-03-12,1159.2,1178.16,1165.93,1165.05
2031,2013-03-20,406.9763,410.0207,408.6154,409.6796
2030,2012-08-10,319.0499,322.1143,321.994,320.2837
2029,2008-02-14,266.3221,271.3577,266.949,270.0085
2028,2006-05-11,193.086,202.9816,194.0992,202.3346
2027,2009-07-23,213.4088,221.2881,219.3481,215.0037
2026,2017-02-07,823.29,831.92,829.23,825.5
2025,2008-10-22,172.5326,185.4174,178.3857,179.0477
2024,2012-04-19,300.4274,309.0841,300.5779,303.7827
2023,2006-10-27,236.9765,243.3713,238.3357,242.6997
2022,2016-03-29,748.29,767.18,765.89,753.68
2021,2005-10-07,155.7508,158.8253,156.9796,157.8824
2020,2010-04-21,276.9349,280.9924,278.0082,279.0915
2019,2010-10-07,265.3892,269.4317,265.8256,268.9352
2018,2013-05-29,433.4831,440.3543,435.4993,439.2108
2017,2013-02-04,380.309,386.4299,380.6851,385.0336
2016,2008-03-06,216.2576,227.3518,217.0199,224.5381
2015,2008-11-25,134.0739,143.7738,141.4617,134.756
2014,2007-06-05,254.0893,260.3035,260.2233,255.6642
2013,2017-05-04,947.37,959.14,954.72,950.29
2012,2004-10-22,82.294,90.3639,86.482,85.4814
2011,2015-07-29,652.84,663.33,661.43,662.26
2010,2005-02-08,97.5662,100.3197,99.6275,98.7849
2009,2018-09-06,1163.61,1198.99,1183.99,1198.57
2008,2013-03-05,415.7333,421.3757,420.6004,415.7484
2007,2018-05-21,1078.0,1093.3,1084.01,1079.0
2006,2010-09-07,232.2269,234.5189,232.919,232.9692
2005,2016-11-07,792.9,805.0,802.03,794.95
2004,2012-11-20,333.3139,340.0497,336.0223,335.7916
2003,2006-11-09,236.6605,240.4874,237.0467,238.9877
2002,2017-06-05,995.45,1007.4,1003.88,997.89
2001,2005-09-01,142.9412,144.1951,143.5682,143.3977
2000,2015-05-01,543.85,551.22,551.16,550.51
1999,2012-06-25,279.5379,284.9258,281.2181,284.5434
1998,2014-01-06,554.933,561.1623,560.3899,558.2282
1997,2015-12-31,777.32,788.33,778.01,787.82
1996,2008-07-02,263.8445,271.0266,264.336,268.7145
1995,2009-05-14,192.9406,196.7122,194.3499,195.002
1994,2017-05-11,948.61,957.99,955.89,951.29
1993,2017-02-21,846.55,852.2,849.27,847.99
1992,2010-10-21,303.9382,308.9537,306.9425,306.7018
1991,2013-08-28,425.1975,429.0294,425.5888,426.4414
1990,2008-03-03,225.7519,237.0919,229.2176,236.485
1989,2012-09-12,341.4942,348.5304,346.5096,345.7724
1988,2007-04-30,236.4198,241.4202,236.4198,240.3168
1987,2016-11-17,779.85,788.9,786.16,782.5
1986,2013-03-06,415.6882,423.3067,416.9772,421.8146
1985,2007-12-31,346.3592,352.3326,346.8106,350.3665
1984,2014-09-18,593.02,597.56,597.27,595.05
1983,2005-05-19,119.5039,120.9584,119.9603,120.6123
1982,2007-03-22,226.9656,231.8005,231.7353,228.5104
1981,2009-07-17,214.0106,218.4142,215.7911,217.1704
1980,2010-03-11,287.989,294.0126,291.4697,288.0191
1979,2007-01-24,242.3932,250.5434,250.3077,242.9725
1978,2018-04-13,1030.15,1052.98,1036.04,1046.89
1977,2012-10-17,371.2761,379.341,378.9147,373.1268
1976,2012-10-26,336.6392,342.5725,338.6203,339.2974
1975,2008-07-10,266.1822,275.6008,271.1219,273.3438
1974,2005-09-20,153.0876,156.132,154.4317,153.549
1973,2007-04-26,239.2937,242.975,241.335,239.7902
1972,2007-03-16,220.6261,224.0416,221.1075,223.515
1971,2009-06-24,203.9094,206.7532,205.2787,205.0028
1970,2014-07-08,574.0,587.97,578.4,586.365
1969,2007-10-26,335.0643,339.3174,338.3444,338.0586
1968,2008-12-10,152.7265,157.9375,154.8881,155.0988
1967,2010-03-16,281.2482,285.09,283.4751,281.7848
1966,2005-02-25,93.0422,95.254,93.2228,94.8678
